campaign_id,customer_id,target_date
2,4884,7/15/2025
2,9776,9/23/2025
2,18793,10/18/2025
2,3871,5/12/2025
2,4303,4/17/2025
2,16801,5/20/2025
2,5868,6/30/2025
2,19421,10/19/2025
2,10443,7/17/2025
2,9216,5/1/2025
2,18679,4/17/2025
2,12901,10/4/2025
2,124,8/27/2025
2,13982,9/27/2025
2,10552,9/28/2025
2,16469,10/21/2025
2,3381,8/13/2025
2,11625,5/2/2025
2,2661,5/28/2025
2,3918,9/29/2025
2,17885,9/11/2025
2,9547,5/8/2025
2,550,7/20/2025
2,17207,9/4/2025
2,13583,8/27/2025
2,4535,8/10/2025
2,12322,9/14/2025
2,10297,7/2/2025
2,14168,6/6/2025
2,12228,6/20/2025
2,15887,5/6/2025
2,5535,8/22/2025
2,15438,10/19/2025
2,15138,7/1/2025
2,3186,8/7/2025
2,8880,6/18/2025
2,1023,4/26/2025
2,17739,8/7/2025
2,10431,5/20/2025
2,2370,10/5/2025
2,15162,5/8/2025
2,6832,8/7/2025
2,19776,8/9/2025
2,13585,10/19/2025
2,10586,6/17/2025
2,12963,10/6/2025
2,6386,9/12/2025
2,16967,7/27/2025
2,1396,6/27/2025
2,16379,7/2/2025
2,4193,6/16/2025
2,2442,8/18/2025
2,16903,7/14/2025
2,16292,5/26/2025
2,9022,5/19/2025
2,19746,5/10/2025
2,6494,7/16/2025
2,1345,7/3/2025
2,1436,5/5/2025
2,11580,8/15/2025
2,17668,6/23/2025
2,1691,8/21/2025
2,8807,8/14/2025
2,13772,10/31/2025
2,8158,10/18/2025
2,9033,10/10/2025
2,2087,7/6/2025
2,19252,6/4/2025
2,8631,6/9/2025
2,5795,6/18/2025
2,377,6/24/2025
2,3886,9/15/2025
2,6188,5/1/2025
2,15110,10/12/2025
2,6942,7/11/2025
2,772,9/3/2025
2,19110,6/17/2025
2,10462,5/23/2025
2,9059,5/15/2025
2,4106,6/10/2025
2,18361,8/5/2025
2,15042,9/16/2025
2,16375,10/7/2025
2,14768,9/6/2025
2,8545,8/9/2025
2,11747,8/2/2025
2,19377,4/3/2025
2,9275,8/28/2025
2,16754,9/20/2025
2,11587,10/20/2025
2,11367,5/14/2025
2,2708,5/22/2025
2,874,5/19/2025
2,10478,7/4/2025
2,10947,10/30/2025
2,18414,7/4/2025
2,12201,6/20/2025
2,17177,9/23/2025
2,12124,6/1/2025
2,6411,9/12/2025
2,15912,10/3/2025
2,12450,10/3/2025
2,7587,10/30/2025
2,16233,8/5/2025
2,5507,7/13/2025
2,10143,5/19/2025
2,17255,6/23/2025
2,4870,7/10/2025
2,12993,5/19/2025
2,11335,10/29/2025
2,6678,8/17/2025
2,4745,7/23/2025
2,12986,5/25/2025
2,16131,7/7/2025
2,3034,4/20/2025
2,16678,7/27/2025
2,8458,6/16/2025
2,13915,4/10/2025
2,2862,10/6/2025
2,1858,10/24/2025
2,10298,5/6/2025
2,2040,10/5/2025
2,8334,10/24/2025
2,14787,9/24/2025
2,4399,9/21/2025
2,18942,5/10/2025
2,10961,8/13/2025
2,3281,8/13/2025
2,1544,8/25/2025
2,4595,7/30/2025
2,17837,7/19/2025
2,15374,9/3/2025
2,14511,5/26/2025
2,8573,8/28/2025
2,83,10/12/2025
2,11626,5/20/2025
2,16731,9/17/2025
2,15841,4/2/2025
2,18691,4/19/2025
2,16185,10/26/2025
2,16244,9/27/2025
2,15992,7/30/2025
2,12816,9/24/2025
2,15205,8/10/2025
2,14376,4/2/2025
2,14355,8/26/2025
2,17621,8/15/2025
2,14401,7/1/2025
2,11653,4/9/2025
2,12049,10/1/2025
2,13096,9/2/2025
2,17053,4/13/2025
2,11126,5/10/2025
2,4876,6/16/2025
2,10531,8/2/2025
2,14517,10/26/2025
2,10454,7/18/2025
2,6862,9/6/2025
2,4580,6/18/2025
2,2041,6/9/2025
2,9723,10/10/2025
2,12211,6/10/2025
2,15143,7/24/2025
2,1200,8/25/2025
2,4204,6/4/2025
2,1061,8/17/2025
2,13091,4/5/2025
2,6251,6/14/2025
2,4445,6/26/2025
2,19578,6/5/2025
2,17356,6/4/2025
2,10025,6/19/2025
2,14984,5/31/2025
2,10034,6/11/2025
2,12213,5/18/2025
2,9421,8/25/2025
2,3256,8/7/2025
2,6983,8/29/2025
2,10802,4/12/2025
2,8557,6/20/2025
2,11931,8/19/2025
2,4547,8/8/2025
2,17073,8/2/2025
2,14113,10/3/2025
2,1289,8/11/2025
2,13138,7/4/2025
2,14224,8/9/2025
2,17903,8/24/2025
2,4561,7/18/2025
2,4903,4/6/2025
2,6593,4/1/2025
2,15122,7/6/2025
2,7242,10/8/2025
2,19729,8/24/2025
2,16529,10/10/2025
2,1652,7/1/2025
2,10747,9/27/2025
2,9783,9/12/2025
2,12370,8/16/2025
2,3704,4/3/2025
2,2663,10/9/2025
2,2055,5/18/2025
2,6371,9/29/2025
2,7249,4/4/2025
2,9180,7/10/2025
2,17194,10/19/2025
2,19388,7/24/2025
2,12970,5/4/2025
2,12861,10/25/2025
2,19216,6/21/2025
2,18214,8/7/2025
2,11554,5/29/2025
2,5276,8/26/2025
2,4165,10/27/2025
2,13276,5/21/2025
2,17077,10/22/2025
2,2852,10/28/2025
2,5896,7/22/2025
2,16074,7/31/2025
2,5516,7/3/2025
2,13365,10/26/2025
2,16273,9/25/2025
2,13986,8/13/2025
2,4186,7/16/2025
2,16723,10/21/2025
2,16548,7/25/2025
2,578,8/15/2025
2,14182,8/11/2025
2,3999,4/23/2025
2,19532,4/9/2025
2,10611,5/24/2025
2,1070,10/4/2025
2,18448,10/30/2025
2,6106,10/19/2025
2,16619,4/18/2025
2,7854,7/2/2025
2,9470,10/4/2025
2,5611,7/6/2025
2,9184,7/8/2025
2,159,8/20/2025
2,6822,6/26/2025
2,15729,7/1/2025
2,11488,10/1/2025
2,5284,6/2/2025
2,11297,6/14/2025
2,13532,8/10/2025
2,10465,8/12/2025
2,215,4/26/2025
2,14302,4/3/2025
2,16998,4/9/2025
2,5166,5/24/2025
2,19091,5/18/2025
2,16010,4/14/2025
2,19959,8/21/2025
2,18282,6/18/2025
2,12331,6/3/2025
2,11399,9/30/2025
2,879,9/11/2025
2,14879,9/1/2025
2,5967,5/31/2025
2,10228,7/15/2025
2,3559,6/22/2025
2,18079,5/13/2025
2,10865,8/15/2025
2,2345,5/28/2025
2,965,9/15/2025
2,9874,9/21/2025
2,1148,7/10/2025
2,5016,10/25/2025
2,17987,10/14/2025
2,16709,8/26/2025
2,5340,10/12/2025
2,17507,4/1/2025
2,15536,4/27/2025
2,17473,9/16/2025
2,19406,7/16/2025
2,1369,10/15/2025
2,1187,6/16/2025
2,17847,5/1/2025
2,7743,4/8/2025
2,17030,5/23/2025
2,8029,6/15/2025
2,7550,6/19/2025
2,14838,6/2/2025
2,17361,8/23/2025
2,5099,7/14/2025
2,19981,7/25/2025
2,13485,8/20/2025
2,815,8/25/2025
2,10681,4/7/2025
2,13076,9/3/2025
2,15263,10/11/2025
2,2039,8/26/2025
2,5984,8/16/2025
2,5814,9/23/2025
2,7920,4/14/2025
2,1912,4/9/2025
2,2045,8/18/2025
2,14304,5/28/2025
2,2177,5/21/2025
2,8663,8/20/2025
2,8223,5/28/2025
2,16955,10/31/2025
2,14391,7/23/2025
2,9174,8/1/2025
2,15809,10/24/2025
2,5939,8/24/2025
2,15480,9/20/2025
2,43,9/30/2025
2,31,8/24/2025
2,17216,6/29/2025
2,4236,9/21/2025
2,13744,10/29/2025
2,18168,8/29/2025
2,16749,6/25/2025
2,4062,6/30/2025
2,8853,6/21/2025
2,9276,5/28/2025
2,6107,6/29/2025
2,6378,5/6/2025
2,2957,6/19/2025
2,8485,6/5/2025
2,18963,4/13/2025
2,7136,10/4/2025
2,18135,10/28/2025
2,2926,4/15/2025
2,7451,8/29/2025
2,17127,7/30/2025
2,17387,7/1/2025
2,7908,4/24/2025
2,18387,9/13/2025
2,4424,6/11/2025
2,1636,10/9/2025
2,17418,5/1/2025
2,898,8/23/2025
2,11047,8/18/2025
2,8773,10/23/2025
2,2948,9/14/2025
2,17344,7/13/2025
2,1696,5/14/2025
2,8752,6/27/2025
2,14584,9/12/2025
2,17830,7/16/2025
2,1721,4/17/2025
2,3442,10/31/2025
2,8725,9/17/2025
2,10154,6/11/2025
2,15931,8/9/2025
2,5199,4/9/2025
2,8722,8/24/2025
2,17511,9/14/2025
2,235,9/7/2025
2,11003,10/18/2025
2,4809,4/30/2025
2,15248,4/18/2025
2,757,6/7/2025
2,8976,4/8/2025
2,12146,8/8/2025
2,13013,8/25/2025
2,3978,5/23/2025
2,19131,7/2/2025
2,11825,4/7/2025
2,13992,10/12/2025
2,14613,8/6/2025
2,8033,7/9/2025
2,4024,9/10/2025
2,928,4/30/2025
2,8584,9/3/2025
2,683,5/10/2025
2,18244,10/29/2025
2,2936,9/17/2025
2,16480,9/22/2025
2,7894,6/14/2025
2,7322,6/2/2025
2,17180,5/20/2025
2,1153,4/6/2025
2,3658,10/24/2025
2,16098,10/27/2025
2,18655,8/10/2025
2,5668,7/10/2025
2,1841,10/5/2025
2,10513,6/22/2025
2,15211,4/20/2025
2,1492,6/6/2025
2,17214,6/17/2025
2,17652,8/19/2025
2,1746,6/25/2025
2,11933,9/23/2025
2,17620,4/15/2025
2,6054,8/1/2025
2,7168,10/13/2025
2,11518,4/8/2025
2,15578,8/13/2025
2,13750,7/4/2025
2,10544,4/7/2025
2,12085,7/30/2025
2,1700,9/26/2025
2,16652,6/11/2025
2,10180,6/25/2025
2,9071,7/26/2025
2,10801,10/27/2025
2,16555,9/29/2025
2,3299,9/14/2025
2,6067,7/1/2025
2,4393,4/23/2025
2,12592,7/15/2025
2,13885,5/15/2025
2,18572,9/22/2025
2,2845,6/15/2025
2,19150,9/24/2025
2,19398,9/1/2025
2,9772,10/2/2025
2,18062,7/4/2025
2,8032,5/4/2025
2,6878,4/8/2025
2,6428,8/23/2025
2,4464,7/17/2025
2,4103,5/1/2025
2,13644,10/29/2025
2,7154,8/24/2025
2,409,9/4/2025
2,14208,5/28/2025
2,11154,7/17/2025
2,6521,6/3/2025
2,3797,5/19/2025
2,6118,9/24/2025
2,11981,8/19/2025
2,13863,5/7/2025
2,19846,5/2/2025
2,3239,6/28/2025
2,7258,7/15/2025
2,16590,5/27/2025
2,6205,7/24/2025
2,14627,8/2/2025
2,8088,4/8/2025
2,19778,7/4/2025
2,1338,7/28/2025
2,11234,10/25/2025
2,4159,9/7/2025
2,16820,6/30/2025
2,11032,4/7/2025
2,1130,4/13/2025
2,8696,6/14/2025
2,4668,7/30/2025
2,6066,6/14/2025
2,3885,10/27/2025
2,8457,6/27/2025
2,15907,7/10/2025
2,2033,6/28/2025
2,6582,6/7/2025
2,8440,7/4/2025
2,16982,6/11/2025
2,12948,9/16/2025
2,18614,7/26/2025
2,12365,10/10/2025
2,13260,6/2/2025
2,15167,5/20/2025
2,9342,5/4/2025
2,5023,7/15/2025
2,9253,5/6/2025
2,9387,7/11/2025
2,18317,6/30/2025
2,18817,10/22/2025
2,5082,10/8/2025
2,17276,5/1/2025
2,9593,5/17/2025
2,8638,9/17/2025
2,18477,7/26/2025
2,10839,7/25/2025
2,17617,6/7/2025
2,5536,8/16/2025
2,13445,6/12/2025
2,19921,8/25/2025
2,14696,6/22/2025
2,12708,9/21/2025
2,471,8/31/2025
2,19320,5/18/2025
2,17025,6/28/2025
2,9550,9/23/2025
2,10191,10/2/2025
2,5497,5/8/2025
2,1517,5/20/2025
2,17520,9/28/2025
2,10199,10/14/2025
2,8255,7/19/2025
2,16948,8/31/2025
2,7238,4/12/2025
2,11326,8/9/2025
2,1838,9/21/2025
2,6499,7/15/2025
2,4663,4/24/2025
2,4443,8/23/2025
2,726,6/27/2025
2,2622,8/12/2025
2,5633,5/4/2025
2,18591,10/22/2025
2,4996,8/7/2025
2,7716,9/17/2025
2,13930,5/27/2025
2,415,8/10/2025
2,11125,6/29/2025
2,18580,8/3/2025
2,1116,5/7/2025
2,2102,4/30/2025
2,3879,9/28/2025
2,9902,6/5/2025
2,16403,10/30/2025
2,11616,10/23/2025
2,13246,4/1/2025
2,18028,5/5/2025
2,5073,6/14/2025
2,798,8/18/2025
2,2559,4/25/2025
2,3425,7/27/2025
2,5001,6/21/2025
2,17288,8/29/2025
2,7180,6/7/2025
2,8739,6/19/2025
2,1569,6/16/2025
2,2449,9/15/2025
2,7857,5/14/2025
2,12765,6/4/2025
2,17438,4/4/2025
2,15303,4/30/2025
2,19526,7/3/2025
2,10646,5/2/2025
2,5013,4/28/2025
2,9472,6/12/2025
2,7508,7/2/2025
2,9820,8/22/2025
2,12356,5/2/2025
2,1133,8/30/2025
2,1987,5/25/2025
2,5410,8/3/2025
2,15964,8/3/2025
2,11375,7/17/2025
2,712,9/11/2025
2,15696,6/12/2025
2,3771,8/10/2025
2,4783,7/9/2025
2,10128,5/21/2025
2,7418,9/16/2025
2,18512,6/2/2025
2,3875,5/23/2025
2,16361,7/27/2025
2,18471,10/16/2025
2,10447,4/7/2025
2,17712,5/27/2025
2,19213,9/6/2025
2,15151,6/20/2025
2,8246,9/20/2025
2,19223,7/29/2025
2,10044,6/11/2025
2,10151,10/1/2025
2,12676,10/17/2025
2,4360,9/5/2025
2,13394,4/14/2025
2,9034,7/9/2025
2,11380,9/13/2025
2,14498,6/28/2025
2,11639,10/24/2025
2,15009,8/5/2025
2,1320,9/15/2025
2,941,7/27/2025
2,5489,10/10/2025
2,18191,10/22/2025
2,19379,5/24/2025
2,4768,9/3/2025
2,7090,7/7/2025
2,3462,6/12/2025
2,19037,6/28/2025
2,3351,5/1/2025
2,1433,9/16/2025
2,19464,6/22/2025
2,11811,7/16/2025
2,866,7/15/2025
2,4934,5/26/2025
2,2712,5/13/2025
2,7077,10/20/2025
2,7828,10/12/2025
2,12395,8/23/2025
2,14732,8/5/2025
2,4363,7/16/2025
2,19982,10/11/2025
2,3089,8/1/2025
2,14372,7/3/2025
2,12946,5/21/2025
2,1574,7/18/2025
2,11159,8/27/2025
2,16930,8/2/2025
2,197,4/8/2025
2,4797,4/5/2025
2,6598,10/12/2025
2,18716,5/14/2025
2,19024,7/15/2025
2,3352,10/28/2025
2,7283,10/16/2025
2,14094,7/20/2025
2,15663,8/11/2025
2,13189,9/25/2025
2,11603,7/19/2025
2,1290,7/17/2025
2,5370,6/11/2025
2,12460,9/13/2025
2,19349,7/6/2025
2,15707,8/6/2025
2,11250,5/4/2025
2,15349,8/21/2025
2,5741,8/5/2025
2,1778,10/9/2025
2,15900,8/17/2025
2,17582,6/21/2025
2,17725,9/21/2025
2,577,9/9/2025
2,7074,10/21/2025
2,3230,5/26/2025
2,1900,8/25/2025
2,6515,5/17/2025
2,19034,5/12/2025
2,1335,8/12/2025
2,15094,4/22/2025
2,14836,6/3/2025
2,12603,7/3/2025
2,7538,8/12/2025
2,17984,8/13/2025
2,9899,9/29/2025
2,3144,8/6/2025
2,12760,8/15/2025
2,11379,5/30/2025
2,17991,9/25/2025
2,5653,10/5/2025
2,4075,7/6/2025
2,4787,6/10/2025
2,17220,10/20/2025
2,4127,5/19/2025
2,15101,7/18/2025
2,11100,8/11/2025
2,13237,9/13/2025
2,960,5/10/2025
2,13370,4/20/2025
2,14895,6/8/2025
2,19373,7/14/2025
2,2564,6/17/2025
2,17834,8/4/2025
2,913,6/22/2025
2,3200,8/11/2025
2,12153,4/12/2025
2,1494,9/5/2025
2,5733,9/12/2025
2,19957,8/24/2025
2,11840,8/13/2025
2,9849,9/19/2025
2,12420,9/30/2025
2,13565,10/26/2025
2,7096,7/17/2025
2,4917,5/7/2025
2,10367,9/21/2025
2,10715,9/24/2025
2,15264,6/21/2025
2,6664,7/11/2025
2,10527,6/23/2025
2,14530,10/13/2025
2,1301,8/12/2025
2,3043,7/3/2025
2,4615,5/4/2025
2,3855,7/31/2025
2,3097,9/2/2025
2,15293,7/12/2025
2,3660,9/2/2025
2,12340,5/16/2025
2,11807,4/21/2025
2,3560,8/17/2025
2,10982,4/2/2025
2,17286,8/5/2025
2,5981,4/7/2025
2,9988,6/21/2025
2,5750,6/13/2025
2,13796,5/20/2025
2,12680,8/10/2025
2,16255,7/20/2025
2,10485,5/20/2025
2,1147,10/20/2025
2,8736,10/27/2025
2,6197,4/10/2025
2,14328,5/9/2025
2,2652,10/18/2025
2,3029,9/17/2025
2,19047,6/13/2025
2,10921,5/22/2025
2,3996,8/12/2025
2,17632,9/30/2025
2,6244,10/9/2025
2,2889,7/27/2025
2,8143,4/8/2025
2,14385,4/22/2025
2,12659,10/12/2025
2,11247,9/12/2025
2,8671,10/23/2025
2,513,7/24/2025
2,11541,7/13/2025
2,13973,5/14/2025
2,8312,7/5/2025
2,10226,4/28/2025
2,9860,10/22/2025
2,2757,4/26/2025
2,5428,4/8/2025
2,12537,6/20/2025
2,2156,5/16/2025
2,1172,9/14/2025
2,6649,7/16/2025
2,3947,4/5/2025
2,2022,6/12/2025
2,13286,6/2/2025
2,7706,7/20/2025
2,4276,7/11/2025
2,16081,6/6/2025
2,7682,7/25/2025
2,7240,5/10/2025
2,13987,8/18/2025
2,15910,5/25/2025
2,2997,6/11/2025
2,18162,4/5/2025
2,9153,6/11/2025
2,9967,4/1/2025
2,8190,6/18/2025
2,9929,6/27/2025
2,3588,5/4/2025
2,14221,7/25/2025
2,7520,8/5/2025
2,1976,10/11/2025
2,13604,6/13/2025
2,9526,10/31/2025
2,18557,6/15/2025
2,12273,9/5/2025
2,11236,10/23/2025
2,4820,7/30/2025
2,16435,5/24/2025
2,19756,10/7/2025
2,4254,9/9/2025
2,13606,4/8/2025
2,14226,10/4/2025
2,19785,10/12/2025
2,8892,6/25/2025
2,15439,7/17/2025
2,8593,6/9/2025
2,8446,9/5/2025
2,12151,5/3/2025
2,12560,4/21/2025
2,7569,10/29/2025
2,9385,7/6/2025
2,16423,6/14/2025
2,2465,4/23/2025
2,19688,8/3/2025
2,18296,6/22/2025
2,5072,9/26/2025
2,18587,7/15/2025
2,1356,10/10/2025
2,440,10/14/2025
2,17534,8/28/2025
2,15362,8/10/2025
2,7471,5/8/2025
2,19876,10/25/2025
2,8862,10/27/2025
2,14248,7/17/2025
2,15615,5/22/2025
2,4889,5/24/2025
2,10387,9/15/2025
2,4982,6/6/2025
2,17759,4/29/2025
2,1677,6/29/2025
2,7204,10/23/2025
2,9351,9/14/2025
2,4028,8/17/2025
2,9319,8/6/2025
2,4652,6/21/2025
2,1614,9/6/2025
2,1750,6/23/2025
2,3655,7/3/2025
2,16437,7/18/2025
2,7636,7/23/2025
2,15772,4/11/2025
2,17722,4/20/2025
2,15320,6/1/2025
2,13178,7/23/2025
2,6237,4/18/2025
2,16531,4/28/2025
2,1458,9/8/2025
2,8988,9/10/2025
2,5976,6/6/2025
2,19496,5/9/2025
2,18509,6/18/2025
2,378,5/7/2025
2,12862,9/9/2025
2,4704,4/23/2025
2,16358,7/18/2025
2,12756,6/20/2025
2,12829,10/24/2025
2,1916,5/26/2025
2,11493,5/3/2025
2,191,8/2/2025
2,13849,5/26/2025
2,8406,4/16/2025
2,19598,6/21/2025
2,8554,10/5/2025
2,12467,9/17/2025
2,10561,8/12/2025
2,718,7/11/2025
2,17318,9/25/2025
2,1463,9/18/2025
2,13584,8/18/2025
2,18158,5/24/2025
2,17711,4/7/2025
2,13081,4/24/2025
2,14249,8/16/2025
2,488,6/1/2025
2,3222,10/30/2025
2,2503,7/13/2025
2,19795,8/23/2025
2,7379,8/11/2025
2,9409,4/24/2025
2,6734,4/27/2025
2,10918,5/23/2025
2,8319,9/7/2025
2,18312,5/5/2025
2,18594,6/22/2025
2,19346,9/22/2025
2,7224,10/13/2025
2,13819,8/6/2025
2,19627,9/15/2025
2,18734,7/2/2025
2,3767,8/4/2025
2,15114,7/2/2025
2,4904,6/29/2025
2,8857,5/6/2025
2,19414,4/29/2025
2,8431,9/24/2025
2,2878,10/9/2025
2,813,4/8/2025
2,10237,9/6/2025
2,2568,8/7/2025
2,8977,6/10/2025
2,16867,4/21/2025
2,3640,6/6/2025
2,17988,7/30/2025
2,9591,6/18/2025
2,11660,7/6/2025
2,19321,7/23/2025
2,15382,6/21/2025
2,8169,6/29/2025
2,5194,10/2/2025
2,16193,10/2/2025
2,12134,4/23/2025
2,7668,10/7/2025
2,2097,8/1/2025
2,18238,6/12/2025
2,5522,9/30/2025
2,15671,4/17/2025
2,3866,6/6/2025
2,17125,10/18/2025
2,163,8/11/2025
2,17133,4/8/2025
2,7298,8/31/2025
2,242,6/19/2025
2,15584,4/10/2025
2,11914,6/13/2025
2,919,7/5/2025
2,16260,9/17/2025
2,7148,6/25/2025
2,2968,8/1/2025
2,5973,8/13/2025
2,16595,6/8/2025
2,9664,9/17/2025
2,4462,6/28/2025
2,12722,6/14/2025
2,10257,8/7/2025
2,11723,7/27/2025
2,14792,7/15/2025
2,1004,10/3/2025
2,4397,5/12/2025
2,11566,7/6/2025
2,3449,4/14/2025
2,19342,5/16/2025
2,3991,10/19/2025
2,17296,10/18/2025
2,14523,5/12/2025
2,16161,6/7/2025
2,8578,7/26/2025
2,2013,10/7/2025
2,19764,8/18/2025
2,18597,9/10/2025
2,13199,4/6/2025
2,5481,10/8/2025
2,18437,6/11/2025
2,16176,5/16/2025
2,18743,8/31/2025
2,18808,10/16/2025
2,10261,8/27/2025
2,15733,9/1/2025
2,1056,10/28/2025
2,15853,9/18/2025
2,14542,10/21/2025
2,16573,4/5/2025
2,12310,4/21/2025
2,15599,5/10/2025
2,14990,5/6/2025
2,7685,10/18/2025
2,18994,6/16/2025
2,13066,6/5/2025
2,2600,4/19/2025
2,13487,7/16/2025
2,6488,4/21/2025
2,9995,8/6/2025
2,10742,5/23/2025
2,9589,5/8/2025
2,2613,7/25/2025
2,6633,5/31/2025
2,15564,10/19/2025
2,14921,7/12/2025
2,6792,7/24/2025
2,4776,7/11/2025
2,19937,9/5/2025
2,3422,10/28/2025
2,15936,7/21/2025
2,413,9/2/2025
2,7945,4/19/2025
2,12723,5/17/2025
2,5239,7/19/2025
2,7229,7/3/2025
2,6565,9/7/2025
2,13503,10/18/2025
2,1738,5/7/2025
2,14632,6/29/2025
2,12903,5/1/2025
2,11113,5/17/2025
2,6436,6/17/2025
2,1080,9/24/2025
2,4323,8/13/2025
2,19114,5/17/2025
2,19272,4/6/2025
2,14656,4/27/2025
2,9832,4/11/2025
2,932,10/2/2025
2,74,9/8/2025
2,7422,4/27/2025
2,8541,8/29/2025
2,7517,7/30/2025
2,13224,5/3/2025
2,12947,4/17/2025
2,2163,9/14/2025
2,4467,6/19/2025
2,13372,5/15/2025
2,5106,4/1/2025
2,17772,5/25/2025
2,11919,5/11/2025
2,11276,10/12/2025
2,17019,7/18/2025
2,10230,10/30/2025
2,8983,9/21/2025
2,17607,5/12/2025
2,7477,5/23/2025
2,8662,10/13/2025
2,5109,8/1/2025
2,13471,9/11/2025
2,3127,8/6/2025
2,13970,7/11/2025
2,13654,6/26/2025
2,7149,10/19/2025
2,8403,6/16/2025
2,3596,4/20/2025
2,1125,10/29/2025
2,7747,4/29/2025
2,6656,8/5/2025
2,19518,10/17/2025
2,11713,10/25/2025
2,8295,6/7/2025
2,18366,7/1/2025
2,16835,7/9/2025
2,18606,10/7/2025
2,12925,8/29/2025
2,18148,10/13/2025
2,14817,10/9/2025
2,10370,7/2/2025
2,12018,7/19/2025
2,4229,5/25/2025
2,17192,6/23/2025
2,18854,7/18/2025
2,10068,10/3/2025
2,15712,5/9/2025
2,6640,7/4/2025
2,19902,6/23/2025
2,19358,9/8/2025
2,5894,8/12/2025
2,8372,6/5/2025
2,3095,4/25/2025
2,5134,5/1/2025
2,14810,4/24/2025
2,3447,4/26/2025
2,6886,4/28/2025
2,13879,5/19/2025
2,7725,7/7/2025
2,2490,6/24/2025
2,17430,10/3/2025
2,5123,7/8/2025
2,2142,7/19/2025
2,18524,10/21/2025
2,3765,4/13/2025
2,590,5/24/2025
2,2960,7/30/2025
2,11635,6/20/2025
2,3481,5/19/2025
2,15638,6/21/2025
2,9236,9/23/2025
2,6525,4/24/2025
2,3949,7/13/2025
2,3382,5/15/2025
2,9647,8/10/2025
2,1937,10/27/2025
2,6937,9/30/2025
2,10078,7/2/2025
2,7994,6/25/2025
2,611,10/14/2025
2,12792,10/19/2025
2,1211,6/13/2025
2,19295,5/31/2025
2,17223,4/7/2025
2,7966,5/13/2025
2,9864,8/25/2025
2,16442,4/12/2025
2,1608,6/21/2025
2,15030,6/27/2025
2,4631,5/29/2025
2,13507,10/10/2025
2,12959,7/29/2025
2,9909,7/12/2025
2,16863,7/27/2025
2,19061,7/27/2025
2,6162,5/16/2025
2,6820,4/1/2025
2,12324,9/9/2025
2,16898,7/1/2025
2,8369,6/22/2025
2,12455,10/20/2025
2,8320,10/25/2025
2,3522,4/29/2025
2,16593,7/18/2025
2,8641,10/8/2025
2,4972,4/7/2025
2,9557,5/13/2025
2,1775,10/25/2025
2,9063,8/5/2025
2,15609,5/16/2025
2,307,9/11/2025
2,10322,10/7/2025
2,8341,4/23/2025
2,15822,8/13/2025
2,6974,9/4/2025
2,5191,10/10/2025
2,11207,6/26/2025
2,17409,8/13/2025
2,13790,10/10/2025
2,16886,8/26/2025
2,11428,8/13/2025
2,18936,7/4/2025
2,4849,7/13/2025
2,13640,8/7/2025
2,5040,6/27/2025
2,4240,10/25/2025
2,5216,8/24/2025
2,5757,6/15/2025
2,17137,5/22/2025
2,2333,4/1/2025
2,3270,9/26/2025
2,18131,10/12/2025
2,6611,5/9/2025
2,2807,6/21/2025
2,18927,6/13/2025
2,10557,6/21/2025
2,17358,6/3/2025
2,14158,9/19/2025
2,2127,10/29/2025
2,7225,9/23/2025
2,13837,7/3/2025
2,8589,4/28/2025
2,2185,6/12/2025
2,11977,10/29/2025
2,3317,9/17/2025
2,14203,8/1/2025
2,14609,7/8/2025
2,6995,9/15/2025
2,2485,10/15/2025
2,2214,4/19/2025
2,9344,8/1/2025
2,17790,9/5/2025
2,5651,10/7/2025
2,2129,5/4/2025
2,12359,5/11/2025
2,12638,4/27/2025
2,6449,6/19/2025
2,14336,8/8/2025
2,12810,5/2/2025
2,16406,4/25/2025
2,18897,10/29/2025
2,6071,10/18/2025
2,18265,10/5/2025
2,2554,10/30/2025
2,8858,7/31/2025
2,15049,4/27/2025
2,6222,6/22/2025
2,9500,10/15/2025
2,16005,6/27/2025
2,4900,7/25/2025
2,15926,9/12/2025
2,12871,5/8/2025
2,16847,10/21/2025
2,14390,8/23/2025
2,2995,6/10/2025
2,14277,5/5/2025
2,12040,6/22/2025
2,14700,7/25/2025
2,19940,8/24/2025
2,6520,4/25/2025
2,14769,6/15/2025
2,17070,8/14/2025
2,17425,7/2/2025
2,18154,7/6/2025
2,5076,8/22/2025
2,10441,9/11/2025
2,5061,10/1/2025
2,6077,10/16/2025
2,3031,9/20/2025
2,223,10/24/2025
2,2368,6/4/2025
2,15977,6/10/2025
2,3461,7/5/2025
2,18345,4/15/2025
2,190,7/16/2025
2,3890,7/3/2025
2,18439,5/14/2025
2,17795,5/28/2025
2,3634,6/29/2025
2,4457,6/18/2025
2,16344,6/7/2025
2,3657,10/9/2025
2,13668,4/26/2025
2,10145,9/23/2025
2,17748,5/13/2025
2,10825,5/1/2025
2,1868,6/12/2025
2,14789,8/6/2025
2,18326,8/20/2025
2,5074,5/19/2025
2,13268,8/2/2025
2,9892,10/21/2025
2,1866,10/24/2025
2,16371,6/10/2025
2,7287,5/7/2025
2,12393,9/8/2025
2,6527,5/30/2025
2,4591,5/10/2025
2,13169,8/16/2025
2,11746,5/14/2025
2,17935,8/5/2025
2,4956,4/18/2025
2,17253,7/28/2025
2,13931,9/29/2025
2,2223,10/26/2025
2,6673,9/21/2025
2,1755,8/26/2025
2,5306,5/15/2025
