customer_id,gender,age,city,registration_date,referral_source,device_type,kyc_completed
12070,Male,30,Kolkata,2025-01-24,Referral,Android,1
12071,Female,47,Delhi,2025-02-06,Organic,iOS,1
12072,Female,51,Chennai,2025-04-01,Organic,iOS,1
12073,Male,53,Ahmedabad,2024-10-22,Organic,iOS,1
12074,Female,52,Mumbai,2024-11-07,Referral,Android,1
12075,Female,21,Pune,2024-12-22,Ad,Android,1
12076,Female,21,Ahmedabad,2025-02-05,Organic,iOS,1
12077,Male,23,Delhi,2025-01-13,Referral,Android,1
12078,Female,45,Bangalore,2024-10-19,Ad,Android,1
12079,Male,47,Hyderabad,2024-11-21,Ad,Android,1
12080,Female,44,Hyderabad,2025-03-23,Organic,iOS,1
12081,Female,22,Kolkata,2024-12-04,Organic,iOS,1
12082,Male,56,Chennai,2024-10-25,Organic,iOS,0
12083,Female,52,Hyderabad,2024-11-28,Organic,iOS,1
12084,Male,56,Ahmedabad,2025-03-18,Organic,Android,1
12085,Female,32,Chennai,2024-12-31,Referral,Android,0
12086,Male,36,Kolkata,2025-03-31,Referral,iOS,0
12087,Female,47,Kolkata,2024-10-26,Organic,iOS,1
12088,Female,55,Mumbai,2024-12-05,Referral,Android,0
12089,Female,49,Mumbai,2025-01-07,Organic,iOS,1
12090,Male,57,Bangalore,2025-01-15,Organic,iOS,1
12091,Male,46,Pune,2025-01-01,Ad,iOS,0
12092,Male,23,Mumbai,2025-03-05,Organic,iOS,1
12093,Female,43,Chennai,2025-03-31,Ad,iOS,1
12094,Male,44,Hyderabad,2025-01-02,Referral,iOS,1
12095,Male,52,Mumbai,2025-02-13,Organic,Android,1
12096,Male,45,Mumbai,2024-12-20,Ad,Android,1
12097,Male,22,Chennai,2025-01-01,Ad,iOS,1
12098,Male,58,Kolkata,2025-03-30,Referral,iOS,0
12099,Male,33,Mumbai,2025-03-07,Ad,Android,1
12100,Male,58,Hyderabad,2024-12-12,Organic,Android,1
12101,Male,35,Pune,2024-11-27,Organic,iOS,1
12102,Male,30,Hyderabad,2025-02-10,Ad,iOS,1
12103,Male,42,Kolkata,2025-03-11,Organic,iOS,1
12104,Female,27,Pune,2024-11-17,Organic,Android,1
12105,Female,46,Hyderabad,2024-11-21,Ad,iOS,0
12106,Male,27,Ahmedabad,2025-02-21,Referral,iOS,1
12107,Female,23,Ahmedabad,2024-12-17,Referral,Android,0
12108,Female,33,Kolkata,2025-03-01,Organic,Android,1
12109,Male,42,Hyderabad,2024-11-28,Ad,iOS,1
12110,Male,21,Delhi,2025-03-31,Organic,iOS,1
12111,Male,54,Kolkata,2025-02-21,Organic,Android,1
12112,Female,51,Hyderabad,2024-10-15,Ad,iOS,1
12113,Male,36,Kolkata,2025-01-27,Referral,iOS,1
12114,Female,50,Kolkata,2025-02-03,Organic,Android,1
12115,Male,21,Delhi,2024-12-02,Referral,iOS,1
12116,Female,51,Hyderabad,2024-12-21,Organic,Android,1
12117,Female,29,Kolkata,2024-12-27,Ad,iOS,0
12118,Male,48,Kolkata,2025-01-15,Ad,Android,0
12119,Male,33,Hyderabad,2024-12-29,Referral,Android,1
12120,Female,19,Chennai,2024-12-13,Organic,Android,1
12121,Female,19,Pune,2025-02-14,Ad,Android,1
12122,Male,53,Hyderabad,2024-11-15,Organic,iOS,0
12123,Male,23,Mumbai,2025-01-23,Organic,Android,1
12124,Female,40,Hyderabad,2025-03-05,Referral,iOS,1
12125,Male,56,Ahmedabad,2024-12-10,Organic,Android,1
12126,Female,54,Bangalore,2024-10-15,Organic,Android,1
12127,Male,33,Ahmedabad,2024-12-10,Referral,Android,1
12128,Male,36,Chennai,2025-02-19,Ad,iOS,1
12129,Male,41,Chennai,2025-02-25,Organic,Android,1
12130,Female,44,Hyderabad,2025-01-01,Organic,iOS,1
12131,Male,24,Bangalore,2024-12-11,Ad,Android,1
12132,Female,47,Kolkata,2025-03-31,Referral,iOS,1
12133,Male,58,Pune,2024-12-31,Ad,iOS,1
12134,Female,31,Hyderabad,2025-02-10,Organic,iOS,1
12135,Female,32,Mumbai,2025-03-04,Organic,iOS,1
12136,Male,29,Kolkata,2025-02-12,Referral,iOS,1
12137,Female,46,Chennai,2025-01-19,Referral,iOS,1
12138,Female,40,Kolkata,2025-03-22,Ad,Android,1
12139,Female,30,Chennai,2025-02-26,Referral,iOS,0
12140,Female,26,Pune,2024-12-21,Ad,Android,1
12141,Male,41,Bangalore,2024-12-15,Ad,Android,1
12142,Male,56,Delhi,2025-01-07,Organic,iOS,1
12143,Male,47,Pune,2025-03-24,Ad,iOS,1
12144,Female,18,Bangalore,2025-02-19,Ad,Android,1
12145,Female,27,Ahmedabad,2024-10-13,Referral,Android,1
12146,Male,55,Kolkata,2025-02-10,Referral,iOS,1
12147,Male,32,Mumbai,2024-11-30,Organic,Android,1
12148,Female,26,Bangalore,2024-10-13,Organic,Android,1
12149,Male,30,Pune,2025-01-23,Organic,iOS,1
12150,Male,40,Delhi,2025-03-02,Ad,Android,1
12151,Female,50,Kolkata,2024-12-15,Referral,iOS,1
12152,Male,26,Mumbai,2024-11-27,Ad,iOS,1
12153,Female,20,Mumbai,2024-11-12,Organic,Android,1
12154,Male,47,Ahmedabad,2024-11-26,Referral,Android,1
12155,Female,26,Delhi,2024-10-09,Ad,Android,1
12156,Female,42,Ahmedabad,2025-02-28,Referral,iOS,0
12157,Female,41,Hyderabad,2025-01-08,Ad,Android,1
12158,Female,49,Bangalore,2024-12-20,Organic,Android,1
12159,Female,24,Pune,2024-11-24,Ad,iOS,1
12160,Male,53,Mumbai,2024-12-23,Ad,Android,1
12161,Male,42,Pune,2025-02-27,Organic,Android,0
12162,Male,37,Bangalore,2025-03-04,Organic,iOS,0
12163,Female,34,Kolkata,2025-03-05,Ad,iOS,1
12164,Male,53,Delhi,2025-03-27,Ad,Android,0
12165,Female,43,Ahmedabad,2025-02-28,Ad,iOS,1
12166,Female,36,Chennai,2025-02-21,Organic,Android,1
12167,Male,54,Delhi,2025-01-03,Organic,iOS,0
12168,Female,20,Bangalore,2024-11-24,Organic,iOS,1
12169,Male,45,Mumbai,2025-03-29,Referral,iOS,1
12170,Female,39,Kolkata,2024-10-08,Referral,Android,1
12171,Female,36,Bangalore,2025-01-31,Organic,iOS,1
12172,Male,33,Kolkata,2025-03-19,Referral,iOS,1
12173,Female,23,Chennai,2024-10-10,Referral,iOS,0
12174,Male,54,Mumbai,2025-01-04,Ad,iOS,0
12175,Female,48,Kolkata,2024-12-13,Ad,Android,1
12176,Male,51,Chennai,2024-10-31,Ad,iOS,0
12177,Female,48,Kolkata,2025-03-30,Referral,Android,0
12178,Male,28,Hyderabad,2024-12-11,Referral,Android,1
12179,Male,53,Pune,2024-11-30,Ad,iOS,1
12180,Female,23,Delhi,2025-01-17,Ad,Android,1
12181,Male,44,Hyderabad,2025-01-19,Organic,iOS,1
12182,Female,24,Bangalore,2024-11-28,Referral,Android,0
12183,Female,49,Ahmedabad,2025-03-11,Ad,iOS,1
12184,Male,25,Hyderabad,2024-12-13,Ad,Android,1
12185,Male,50,Delhi,2025-01-28,Ad,Android,1
12186,Male,32,Mumbai,2024-10-25,Referral,iOS,1
12187,Male,44,Pune,2025-02-21,Ad,iOS,0
12188,Male,47,Chennai,2024-11-22,Ad,Android,1
12189,Female,39,Kolkata,2025-02-13,Ad,Android,1
12190,Male,46,Ahmedabad,2025-01-28,Ad,iOS,1
12191,Female,58,Mumbai,2025-01-20,Ad,Android,1
12192,Male,47,Pune,2025-03-03,Organic,Android,1
12193,Male,19,Hyderabad,2025-01-24,Ad,Android,1
12194,Male,32,Bangalore,2024-10-04,Organic,iOS,0
12195,Female,44,Hyderabad,2025-01-28,Referral,Android,1
12196,Male,24,Delhi,2024-10-13,Referral,iOS,1
12197,Female,44,Delhi,2024-12-13,Referral,iOS,1
12198,Female,38,Bangalore,2025-02-10,Referral,Android,1
12199,Female,30,Pune,2024-12-01,Referral,iOS,1
12200,Male,34,Mumbai,2024-10-03,Ad,iOS,1
12201,Female,28,Kolkata,2025-03-06,Ad,iOS,1
12202,Male,27,Kolkata,2024-10-04,Referral,iOS,1
12203,Female,50,Delhi,2024-11-24,Ad,iOS,1
12204,Male,31,Delhi,2024-10-27,Organic,iOS,1
12205,Female,54,Bangalore,2025-02-14,Organic,iOS,1
12206,Male,25,Mumbai,2025-02-12,Ad,iOS,0
12207,Male,50,Ahmedabad,2024-11-01,Referral,Android,1
12208,Male,24,Ahmedabad,2024-10-22,Referral,iOS,1
12209,Female,51,Hyderabad,2024-10-21,Organic,Android,1
12210,Female,24,Chennai,2025-02-22,Ad,iOS,1
12211,Male,24,Bangalore,2025-02-02,Organic,iOS,1
12212,Female,58,Mumbai,2025-03-02,Ad,Android,1
12213,Female,53,Chennai,2025-02-27,Referral,Android,1
12214,Female,24,Kolkata,2024-12-20,Organic,Android,1
12215,Female,37,Bangalore,2025-03-23,Ad,Android,1
12216,Female,35,Hyderabad,2025-01-21,Referral,Android,1
12217,Female,58,Hyderabad,2025-02-11,Ad,Android,1
12218,Female,31,Mumbai,2025-02-23,Referral,iOS,1
12219,Male,57,Mumbai,2024-12-13,Ad,Android,1
12220,Male,31,Hyderabad,2025-03-28,Organic,iOS,0
12221,Female,38,Hyderabad,2024-10-26,Ad,Android,1
12222,Male,44,Bangalore,2025-02-09,Organic,Android,1
12223,Male,43,Pune,2025-03-09,Organic,iOS,1
12224,Male,44,Kolkata,2025-03-19,Organic,iOS,1
12225,Female,41,Pune,2024-12-25,Referral,Android,1
12226,Female,22,Mumbai,2024-12-18,Organic,iOS,1
12227,Female,59,Chennai,2024-11-18,Organic,Android,0
12228,Female,55,Hyderabad,2025-01-13,Organic,Android,1
12229,Female,45,Chennai,2024-10-04,Referral,iOS,1
12230,Male,59,Mumbai,2024-10-21,Ad,Android,1
12231,Female,49,Kolkata,2025-02-01,Referral,iOS,1
12232,Male,41,Mumbai,2025-02-04,Referral,iOS,1
12233,Female,23,Delhi,2025-01-05,Ad,iOS,0
12234,Male,27,Hyderabad,2024-12-13,Ad,Android,1
12235,Female,20,Kolkata,2024-11-30,Organic,Android,1
12236,Female,24,Pune,2025-03-17,Organic,iOS,1
12237,Female,46,Pune,2024-11-22,Ad,Android,1
12238,Female,51,Ahmedabad,2024-12-13,Ad,Android,1
12239,Female,24,Mumbai,2024-10-19,Referral,iOS,1
12240,Female,34,Mumbai,2025-03-19,Referral,iOS,1
12241,Male,30,Hyderabad,2025-01-14,Referral,Android,1
12242,Female,38,Delhi,2025-03-04,Ad,iOS,1
12243,Male,48,Delhi,2025-01-23,Organic,Android,1
12244,Female,26,Delhi,2024-12-29,Referral,Android,1
12245,Male,30,Delhi,2025-01-20,Referral,iOS,1
12246,Male,34,Kolkata,2025-01-02,Ad,iOS,1
12247,Male,25,Bangalore,2024-12-15,Referral,Android,0
12248,Male,26,Hyderabad,2025-01-28,Ad,Android,1
12249,Male,26,Hyderabad,2025-01-10,Organic,Android,1
12250,Male,57,Hyderabad,2025-03-20,Referral,iOS,1
12251,Female,47,Kolkata,2025-02-14,Referral,iOS,1
12252,Male,24,Pune,2025-03-22,Referral,iOS,1
12253,Female,34,Kolkata,2025-04-01,Ad,iOS,0
12254,Female,56,Delhi,2025-03-19,Ad,Android,1
12255,Male,55,Delhi,2024-10-14,Organic,Android,1
12256,Male,22,Pune,2025-01-09,Ad,Android,1
12257,Female,34,Ahmedabad,2025-02-06,Referral,Android,1
12258,Male,57,Kolkata,2025-01-18,Referral,iOS,1
12259,Male,18,Pune,2024-12-02,Ad,iOS,1
12260,Male,33,Mumbai,2025-01-20,Organic,iOS,1
12261,Male,34,Bangalore,2024-10-28,Ad,Android,1
12262,Male,47,Pune,2025-03-07,Ad,Android,1
12263,Male,48,Hyderabad,2024-12-12,Referral,iOS,1
12264,Male,52,Bangalore,2025-02-13,Referral,Android,0
12265,Female,25,Kolkata,2025-01-27,Referral,Android,1
12266,Male,47,Pune,2024-11-27,Ad,Android,0
12267,Female,56,Ahmedabad,2024-12-29,Ad,Android,1
12268,Female,38,Hyderabad,2025-01-06,Organic,Android,0
12269,Female,32,Delhi,2025-01-14,Referral,iOS,0
12270,Female,51,Kolkata,2025-03-04,Organic,iOS,1
12271,Male,44,Delhi,2025-03-08,Referral,Android,0
12272,Female,19,Hyderabad,2024-10-12,Organic,Android,1
12273,Female,27,Ahmedabad,2025-03-29,Referral,Android,1
12274,Female,22,Chennai,2024-10-09,Ad,iOS,0
12275,Female,44,Kolkata,2024-11-11,Referral,Android,1
12276,Female,21,Delhi,2025-02-27,Organic,Android,1
12277,Male,30,Ahmedabad,2025-01-07,Organic,Android,1
12278,Male,34,Ahmedabad,2024-12-30,Referral,Android,1
12279,Female,38,Mumbai,2024-12-30,Ad,iOS,1
12280,Male,40,Pune,2024-11-02,Referral,Android,0
12281,Male,50,Delhi,2024-11-17,Ad,iOS,1
12282,Female,32,Mumbai,2024-10-29,Referral,Android,0
12283,Female,31,Ahmedabad,2024-12-27,Ad,Android,1
12284,Female,26,Bangalore,2025-01-31,Referral,Android,1
12285,Male,54,Kolkata,2024-10-17,Referral,Android,1
12286,Female,47,Delhi,2025-01-21,Ad,Android,1
12287,Male,46,Pune,2025-02-07,Ad,Android,1
12288,Male,40,Delhi,2024-11-03,Referral,iOS,1
12289,Male,51,Pune,2024-12-24,Organic,Android,1
12290,Female,24,Bangalore,2025-03-10,Ad,iOS,0
12291,Male,26,Pune,2025-03-05,Organic,iOS,0
12292,Female,21,Mumbai,2025-02-27,Organic,Android,1
12293,Female,19,Chennai,2024-10-22,Organic,iOS,0
12294,Female,44,Kolkata,2024-10-29,Organic,Android,1
12295,Female,50,Pune,2025-03-02,Referral,Android,1
12296,Female,49,Kolkata,2025-03-22,Ad,Android,1
12297,Male,54,Pune,2024-11-02,Referral,Android,1
12298,Male,44,Kolkata,2024-10-16,Referral,iOS,1
12299,Male,45,Mumbai,2025-02-12,Referral,iOS,1
12300,Male,20,Ahmedabad,2025-02-11,Referral,Android,1
12301,Male,53,Kolkata,2024-10-03,Referral,iOS,1
12302,Female,25,Hyderabad,2024-12-08,Ad,Android,1
12303,Female,58,Hyderabad,2025-03-07,Referral,Android,1
12304,Male,54,Hyderabad,2025-03-13,Referral,iOS,1
12305,Male,55,Pune,2024-11-13,Referral,Android,1
12306,Male,39,Bangalore,2024-10-25,Organic,iOS,1
12307,Female,31,Mumbai,2025-01-04,Referral,iOS,1
12308,Female,32,Pune,2025-01-14,Ad,Android,1
12309,Female,21,Kolkata,2024-12-01,Ad,iOS,1
12310,Male,35,Delhi,2025-02-09,Ad,iOS,1
12311,Male,18,Pune,2024-11-16,Organic,Android,0
12312,Male,29,Hyderabad,2025-02-21,Ad,iOS,1
12313,Male,58,Mumbai,2025-03-21,Organic,iOS,0
12314,Female,59,Delhi,2025-02-28,Ad,iOS,1
12315,Male,34,Ahmedabad,2025-02-11,Organic,iOS,1
12316,Male,36,Mumbai,2024-12-15,Ad,Android,1
12317,Male,53,Bangalore,2024-11-12,Referral,Android,1
12318,Female,24,Hyderabad,2025-01-27,Ad,iOS,1
12319,Female,26,Chennai,2024-11-09,Ad,iOS,1
12320,Male,25,Pune,2025-01-03,Ad,Android,1
12321,Female,42,Kolkata,2024-12-29,Referral,Android,1
12322,Female,24,Hyderabad,2024-12-08,Organic,iOS,0
12323,Female,59,Hyderabad,2024-10-22,Organic,iOS,1
12324,Female,25,Bangalore,2025-03-02,Referral,Android,1
12325,Female,41,Delhi,2024-12-11,Referral,iOS,1
12326,Male,34,Hyderabad,2025-03-15,Organic,iOS,0
12327,Male,29,Delhi,2024-11-29,Organic,iOS,1
12328,Male,48,Delhi,2024-12-15,Organic,iOS,1
12329,Female,29,Bangalore,2024-11-18,Organic,Android,1
12330,Female,19,Hyderabad,2024-11-24,Organic,Android,0
12331,Female,29,Pune,2025-03-27,Referral,Android,1
12332,Female,44,Bangalore,2025-02-18,Organic,Android,1
12333,Male,24,Bangalore,2024-10-30,Organic,Android,1
12334,Male,30,Chennai,2025-01-21,Ad,Android,1
12335,Male,53,Pune,2024-10-05,Referral,Android,1
12336,Male,18,Bangalore,2025-02-27,Referral,Android,0
12337,Male,52,Chennai,2025-01-17,Organic,Android,0
12338,Male,47,Ahmedabad,2025-03-21,Ad,iOS,1
12339,Female,48,Delhi,2024-11-08,Ad,Android,1
12340,Female,34,Pune,2025-03-17,Organic,iOS,1
12341,Male,25,Pune,2024-10-06,Ad,iOS,1
12342,Female,20,Delhi,2025-02-12,Organic,iOS,1
12343,Male,27,Ahmedabad,2024-12-21,Referral,Android,0
12344,Male,51,Mumbai,2024-11-26,Ad,iOS,1
12345,Female,39,Pune,2024-10-08,Organic,Android,1
12346,Male,21,Ahmedabad,2024-11-16,Organic,Android,1
12347,Male,49,Kolkata,2024-11-21,Organic,Android,1
12348,Male,46,Mumbai,2025-03-13,Referral,iOS,1
12349,Female,28,Delhi,2025-02-18,Ad,iOS,1
12350,Female,30,Hyderabad,2024-12-10,Referral,Android,1
12351,Female,21,Mumbai,2024-11-22,Referral,iOS,1
12352,Female,19,Bangalore,2024-12-24,Ad,Android,1
12353,Male,51,Pune,2024-11-09,Referral,iOS,1
12354,Female,39,Kolkata,2024-12-23,Organic,iOS,1
12355,Female,22,Mumbai,2024-12-20,Ad,iOS,1
12356,Female,26,Pune,2024-10-28,Referral,Android,0
12357,Male,37,Delhi,2025-01-22,Ad,iOS,1
12358,Female,38,Hyderabad,2025-02-08,Referral,Android,0
12359,Female,34,Ahmedabad,2025-02-13,Organic,iOS,1
12360,Male,29,Delhi,2025-04-01,Referral,iOS,1
12361,Male,45,Ahmedabad,2025-02-20,Ad,Android,1
12362,Male,35,Hyderabad,2024-11-06,Referral,iOS,1
12363,Male,20,Ahmedabad,2025-02-05,Organic,Android,1
12364,Female,22,Pune,2024-11-01,Organic,Android,1
12365,Male,31,Mumbai,2024-10-05,Organic,iOS,0
12366,Female,43,Bangalore,2025-03-30,Referral,Android,1
12367,Female,36,Bangalore,2024-11-21,Ad,iOS,1
12368,Female,58,Ahmedabad,2024-12-06,Referral,Android,1
12369,Female,34,Ahmedabad,2024-11-24,Referral,Android,0
12370,Female,56,Ahmedabad,2024-11-18,Referral,iOS,0
12371,Male,59,Delhi,2025-01-25,Ad,Android,0
12372,Female,21,Pune,2025-01-14,Organic,Android,0
12373,Female,59,Hyderabad,2025-02-04,Organic,Android,1
12374,Female,52,Ahmedabad,2025-01-16,Organic,Android,1
12375,Male,41,Mumbai,2025-01-23,Ad,iOS,1
12376,Female,58,Kolkata,2024-11-11,Referral,iOS,1
12377,Female,30,Ahmedabad,2025-03-02,Referral,iOS,1
12378,Male,50,Hyderabad,2025-02-17,Referral,Android,1
12379,Female,32,Hyderabad,2025-02-03,Ad,Android,0
12380,Female,32,Hyderabad,2025-03-21,Referral,iOS,1
12381,Male,48,Pune,2024-11-16,Ad,iOS,0
12382,Female,45,Mumbai,2025-01-31,Organic,iOS,1
12383,Female,27,Pune,2025-01-17,Organic,Android,1
12384,Female,24,Kolkata,2025-03-22,Ad,iOS,0
12385,Female,50,Hyderabad,2024-10-20,Organic,Android,1
12386,Female,24,Kolkata,2025-02-23,Ad,Android,1
12387,Male,22,Kolkata,2025-01-20,Referral,iOS,0
12388,Male,43,Pune,2025-02-26,Organic,Android,0
12389,Male,33,Ahmedabad,2025-01-22,Organic,iOS,1
12390,Female,25,Ahmedabad,2025-03-19,Referral,iOS,1
12391,Female,39,Bangalore,2024-10-19,Referral,Android,1
12392,Female,51,Delhi,2025-01-28,Ad,Android,1
12393,Male,57,Chennai,2025-02-07,Organic,iOS,1
12394,Female,45,Ahmedabad,2024-11-16,Referral,iOS,1
12395,Female,53,Hyderabad,2025-03-03,Organic,iOS,1
12396,Female,24,Kolkata,2025-04-01,Organic,iOS,1
12397,Male,57,Bangalore,2024-10-17,Organic,iOS,1
12398,Male,45,Pune,2025-01-03,Organic,iOS,1
12399,Female,19,Kolkata,2024-10-22,Ad,Android,1
12400,Female,26,Bangalore,2024-10-29,Referral,Android,0
12401,Female,23,Delhi,2024-12-28,Organic,Android,1
12402,Male,18,Delhi,2025-01-08,Referral,iOS,1
12403,Male,20,Chennai,2025-03-11,Referral,Android,1
12404,Male,27,Chennai,2024-10-03,Ad,iOS,1
12405,Female,54,Kolkata,2024-11-12,Ad,iOS,1
12406,Male,40,Ahmedabad,2025-01-24,Organic,Android,0
12407,Female,50,Chennai,2025-02-26,Organic,Android,0
12408,Female,26,Mumbai,2024-12-18,Ad,iOS,0
12409,Male,30,Mumbai,2024-10-27,Referral,Android,1
12410,Female,45,Bangalore,2025-01-16,Referral,iOS,1
12411,Male,24,Pune,2025-01-08,Ad,Android,0
12412,Female,43,Delhi,2025-03-18,Organic,Android,0
12413,Female,33,Hyderabad,2024-10-23,Organic,Android,1
12414,Male,57,Ahmedabad,2025-03-30,Organic,Android,1
12415,Female,43,Delhi,2024-12-31,Ad,Android,0
12416,Female,56,Mumbai,2025-02-04,Ad,Android,1
12417,Female,49,Bangalore,2025-01-20,Referral,Android,0
12418,Female,53,Hyderabad,2025-02-15,Ad,iOS,1
12419,Female,59,Chennai,2025-01-26,Organic,Android,1
12420,Female,18,Chennai,2025-03-28,Referral,iOS,1
12421,Female,38,Mumbai,2024-11-15,Organic,iOS,1
12422,Female,30,Bangalore,2024-10-15,Organic,Android,1
12423,Male,43,Kolkata,2024-11-03,Referral,iOS,0
12424,Male,26,Pune,2025-03-05,Organic,Android,1
12425,Female,54,Delhi,2024-10-07,Referral,Android,1
12426,Female,40,Mumbai,2024-12-25,Organic,Android,1
12427,Male,18,Pune,2024-10-16,Organic,iOS,0
12428,Female,19,Pune,2025-01-26,Referral,Android,1
12429,Male,45,Delhi,2024-10-23,Organic,iOS,0
12430,Male,53,Hyderabad,2024-10-21,Organic,iOS,1
12431,Male,48,Delhi,2024-10-29,Referral,Android,1
12432,Female,58,Hyderabad,2024-11-11,Referral,Android,1
12433,Female,22,Ahmedabad,2025-02-08,Referral,Android,1
12434,Female,54,Pune,2024-12-09,Ad,iOS,1
12435,Male,42,Bangalore,2025-02-04,Organic,iOS,1
12436,Male,25,Mumbai,2025-01-08,Referral,Android,1
12437,Male,51,Delhi,2025-01-23,Organic,iOS,1
12438,Female,56,Bangalore,2025-02-08,Referral,Android,1
12439,Male,49,Bangalore,2024-11-04,Organic,Android,1
12440,Male,28,Delhi,2024-10-22,Organic,iOS,1
12441,Female,42,Chennai,2024-12-21,Referral,iOS,1
12442,Male,20,Pune,2025-02-21,Referral,iOS,1
12443,Male,49,Chennai,2024-12-08,Ad,Android,0
12444,Female,52,Hyderabad,2025-02-01,Referral,iOS,0
12445,Female,49,Ahmedabad,2024-12-11,Referral,iOS,1
12446,Male,51,Bangalore,2024-12-28,Referral,Android,1
12447,Female,54,Mumbai,2025-02-23,Ad,iOS,0
12448,Male,22,Mumbai,2024-11-30,Organic,iOS,0
12449,Female,45,Bangalore,2025-03-09,Ad,iOS,0
12450,Male,45,Chennai,2024-11-26,Organic,iOS,1
12451,Female,25,Pune,2025-02-14,Referral,iOS,1
12452,Male,44,Bangalore,2024-12-05,Referral,Android,1
12453,Female,33,Kolkata,2025-02-13,Referral,Android,1
12454,Female,35,Hyderabad,2025-02-15,Ad,Android,1
12455,Female,42,Bangalore,2025-02-12,Ad,Android,1
12456,Female,18,Delhi,2024-11-07,Referral,Android,0
12457,Female,25,Chennai,2024-11-27,Ad,iOS,0
12458,Female,38,Delhi,2025-02-14,Referral,iOS,1
12459,Female,51,Delhi,2024-10-18,Ad,Android,1
12460,Male,41,Bangalore,2025-01-19,Referral,iOS,1
12461,Male,54,Pune,2025-03-27,Ad,iOS,0
12462,Female,43,Bangalore,2025-01-12,Organic,iOS,1
12463,Female,31,Pune,2025-02-19,Referral,Android,1
12464,Male,46,Mumbai,2025-02-15,Ad,Android,1
12465,Male,47,Pune,2024-12-22,Ad,iOS,0
12466,Female,20,Ahmedabad,2024-10-08,Referral,Android,0
12467,Male,24,Delhi,2024-10-28,Ad,Android,0
12468,Male,53,Ahmedabad,2025-02-12,Organic,iOS,0
12469,Female,28,Bangalore,2025-03-15,Organic,Android,1
12470,Female,49,Ahmedabad,2025-02-24,Ad,iOS,1
12471,Female,29,Mumbai,2025-03-14,Referral,Android,1
12472,Male,32,Kolkata,2024-12-13,Ad,iOS,1
12473,Female,55,Delhi,2025-01-29,Ad,iOS,1
12474,Female,41,Mumbai,2024-12-06,Organic,Android,1
12475,Male,18,Chennai,2024-10-18,Ad,iOS,0
12476,Female,35,Hyderabad,2024-12-19,Referral,iOS,0
12477,Male,24,Delhi,2025-03-07,Organic,Android,1
12478,Male,59,Bangalore,2024-11-18,Ad,iOS,0
12479,Male,58,Pune,2025-02-25,Referral,Android,0
12480,Male,19,Chennai,2025-03-29,Organic,Android,1
12481,Male,57,Ahmedabad,2024-10-29,Referral,Android,0
12482,Male,48,Kolkata,2025-03-07,Referral,Android,0
12483,Female,50,Mumbai,2024-12-26,Referral,Android,1
12484,Female,47,Hyderabad,2024-12-24,Ad,iOS,1
12485,Female,48,Pune,2025-03-27,Organic,iOS,1
12486,Male,51,Delhi,2025-03-04,Ad,Android,1
12487,Female,24,Hyderabad,2025-03-29,Organic,iOS,1
12488,Male,42,Ahmedabad,2024-10-19,Referral,Android,0
12489,Female,33,Chennai,2025-03-21,Referral,iOS,1
12490,Male,39,Ahmedabad,2025-02-27,Ad,Android,1
12491,Female,53,Hyderabad,2025-01-28,Referral,iOS,1
12492,Male,44,Ahmedabad,2025-03-11,Referral,iOS,1
12493,Female,34,Delhi,2025-01-23,Referral,iOS,1
12494,Male,21,Chennai,2025-02-24,Organic,iOS,0
12495,Female,52,Mumbai,2024-10-23,Organic,iOS,1
12496,Male,58,Delhi,2024-10-30,Ad,Android,0
12497,Female,39,Hyderabad,2025-03-29,Organic,iOS,1
12498,Female,52,Delhi,2025-03-30,Referral,iOS,1
12499,Female,32,Ahmedabad,2025-03-05,Referral,Android,0
12500,Male,57,Ahmedabad,2024-11-14,Referral,iOS,1
12501,Male,38,Ahmedabad,2025-01-05,Ad,iOS,1
12502,Male,30,Chennai,2025-03-11,Referral,Android,1
12503,Male,28,Hyderabad,2025-02-09,Referral,iOS,1
12504,Male,44,Mumbai,2025-02-25,Ad,iOS,1
12505,Female,48,Kolkata,2024-11-30,Organic,Android,0
12506,Male,49,Kolkata,2024-11-08,Organic,iOS,1
12507,Female,47,Pune,2024-12-09,Organic,iOS,0
12508,Female,35,Bangalore,2025-02-19,Ad,Android,1
12509,Male,33,Mumbai,2025-01-13,Ad,iOS,0
12510,Female,52,Delhi,2025-01-07,Referral,Android,1
12511,Male,26,Bangalore,2024-11-30,Referral,Android,0
12512,Male,56,Pune,2025-02-21,Ad,iOS,0
12513,Male,54,Pune,2025-01-29,Ad,Android,1
12514,Female,27,Ahmedabad,2025-03-18,Referral,Android,1
12515,Male,29,Chennai,2024-11-13,Referral,iOS,1
12516,Male,25,Pune,2024-10-06,Referral,Android,1
12517,Male,20,Kolkata,2025-01-23,Organic,Android,1
12518,Female,36,Hyderabad,2024-10-23,Organic,iOS,1
12519,Male,28,Ahmedabad,2024-11-13,Referral,iOS,1
12520,Female,25,Hyderabad,2025-03-01,Ad,iOS,1
12521,Female,43,Chennai,2025-03-27,Organic,Android,1
12522,Male,40,Pune,2025-03-21,Referral,iOS,1
12523,Female,27,Delhi,2025-03-06,Organic,iOS,1
12524,Female,35,Mumbai,2024-11-13,Ad,iOS,0
12525,Male,29,Ahmedabad,2025-01-16,Ad,Android,1
12526,Male,56,Kolkata,2025-03-06,Ad,iOS,1
12527,Male,43,Bangalore,2024-11-22,Referral,Android,1
12528,Female,28,Chennai,2024-12-16,Referral,Android,1
